word,frequency
habitar,1
habitabilidad,1
estructurales,2
terremoto,1
déca,1
milita,1
extendieron,3
psí,1
quicas,1
concen,1
trándose,1
528,1
sables,1
intempestivos,1
campanas,2
garage,2
fichaba,1
transferi,1
jas,1
furgones,1
herméticos,1
circuito,2
fluctuaba,2
529,1
administraban,1
volu,2
discothéque,2
plátanos,1
quilín,1
macul,12
parquet,1
redonda,1
mármol,1
curva,1
equi,1
laboral,20
diurna,1
ambiental,1
discotéque,1
530,1
valían,1
adiestrado,2
1367,4
modifica,2
ñuñoa,5
contiguo,3
garaje,2
israel,1
enrolaba,1
comunicaba,4
encadena,1
despensa,1
madamente,1
inmovilidad,1
531,1
lon,1
dres,1
sa,4
lían,1
idas,1
regresos,1
laques,1
cuerda,1
peñalolén,3
restaurante,6
expropia,1
3575,1
mejoramiento,2
bim,1
edificaciones,1
edificadas,1
ablandarlos,2
acondicionada,1
532,1
meros,1
deficiente,4
fijas,1
cribieron,1
variante,2
colocaba,2
martirizar,1
closet,3
intermedio,3
tillas,1
buhardilla,1
533,1
psicológi,1
abandonaban,1
retornaron,4
provo,2
caba,1
ansiedad,2
recuperarse,1
teresa,2
037,1
zado,1
caracterís,1
reconstituidas,1
sensa,1
534,1
bidet,1
cocina,1
infligían,1
trás,1
construcciones,1
impedi,1
535,1
confiscada,1
colindante,2
cerró,3
vehí,1
motos,1
reconocerse,2
subte,1
rráneo,1
exámenes,1
médi,1
fotografiaba,1
ampolleta,1
acondicionado,1
cajas,1
536,1
huevos,2
vacías,1
insonorizarlo,1
coincidie,1
filmados,1
rentes,1
montadas,1
hacerlos,2
confesando,1
vestir,3
mezclilla,1
zapatillas,1
gre,2
karate,2
desorientación,1
espacial,1
hipnotizados,1
deriva,1
denunciaran,1
inculpatorias,1
537,1
toesca,1
espaldas,4
apoyando,1
verse,5
fatigaban,1
538,1
municipalidad,14
pudahuel,18
8000,1
jón,1
propinándoles,1
parque,3
fisa,6
10339,1
acantonados,10
maltrata,1
feria,5
ches,1
chancheras,1
medialuna,3
rodeos,1
destinar,1
llenas,1
540,1
agredir,13
quebrada,8
recogi,1
fluctuaron,1
liberaron,1
cumbre,4
eugenio,16
coinci,1
541,10
agustinas,2
penitenciarios,1
542,1
politécnica,2
aeronáutica,2
apa,2
yaber,1
capuchinos,3
avalos,7
632,2
blas,4
guindos,3
reina,3
543,1
condes,2
pintana,1
domínicos,1
quilicura,5
recoleta,4
renca,6
mirador,1
herrera,25
espejo,4
gutiérrez,18
w,2
martínez,29
masculina,1
famae,2
cisterna,5
544,1
paracaidismo,3
salesianos,1
luna,6
cdp,1
batuco,1
5800,1
1722,1
3182,1
amarilla,9
545,1
paico,1
peñaflor,2
bernal,1
cristóbal,5
eneas,1
gonel,1
conchalí,11
hernán,52
merino,3
alessandri,2
gregorio,19
castrina,1
malloco,3
roosevelt,6
alhué,1
navia,9
til,2
548,1
549,1
gentileza,14
chad,14
redwing,18
551,1
552,2
553,1
554,1
coihaique,1
555,1
556,2
558,1
diferenciados,2
provienen,2
consignada,3
complementaria,5
cuantitativo,1
resumirse,1
categorización,1
codificación,1
determinación,16
gráficos,2
estadísticos,2
experimentó,1
construye,2
meramente,4
descriptivo,1
correlaciones,3
estadísticas,3
recogidas,4
empeña,1
diferenciarlas,1
comportan,1
exploratorio,1
deducciones,1
inferencial,1
escapan,1
victimas,12
contempladas,2
560,1
lector,3
faltar,1
potencial,1
etnia,1
migración,2
entorpece,1
estructuran,1
entrevistadores,1
confirmando,1
dinámico,1
varió,1
respectivamente,18
delinear,3
pactos,6
suscritas,1
descriptiva,1
inquietud,2
estadísticamente,3
mapa,1
adquiere,3
875,3
23856,1
562,1
12060,1
segmento,1
denomina,1
adulto,1
6913,1
3397,1
2639,1
representaban,2
1080los,1
1174,1
observarse,8
10938,1
11697,1
3784,1
836,2
8206,1
trabajador,29
incluyéndose,1
desempeña,1
oficinistas,2
comerciantes,2
5681,1
desempeñaban,9
comercio,13
dustrias,1
profesionalestécnicos,1
4174,1
4114,1
parlamentarios,5
014,1
564,1
pasivo,2
cesantes,2
jubi,1
representa,8
7538,1
jubilados,1
encontrarse,32
precariedad,2
2558,1
fallecido,21
acreditadas,34
vícti,1
565,1
desem,1
peñaban,1
6065,1
militado,2
5692,1
3316,1
1662,1
fer,2
cristiana,13
09,1
252,6
04,4
desempeñado,5
638,1
11974,1
08,1
566,1
2287,1
ejerciendo,6
comunal,12
1016,1
territoriales,4
crearon,4
agrupadas,2
sindicatos,5
federaciones,2
confederaciones,1
gremios,5
unica,11
estudiantiles,6
comités,2
empre,1
abasteci,1
precios,10
jap,12
cordones,5
industriales,8
567,1
apoderados,1
indígenas,2
básicamente,3
pular,1
cup,2
clasificados,2
15938,1
568,1
298,2
8115,1
organi,1
zaciones,1
1458,1
869,1
organizacio,2
723,1
8180,1
2323,1
sabilidad,1
tesorero,3
analizada,1
15771,1
mermaron,1
inscritos,3
ciclo,1
vital,3
reafirmación,2
iguales,5
experimentan,2
etáreos,2
inscriben,1
trazar,1
significativas,3
números,5
ostentan,1
vuelve,9
expongan,1
porcentajes,3
22782,1
3380,1
7897,1
5939,1
5325,1
570,1
alcanza,6
periódo,1
3140,1
4150,1
5160,1
1er,3
661,2
9460,1
5151,1
4996,1
2721,1
2458,1
1338,1
648,1
077,1
2931,1
5566,1
1247,1
2368,1
630,3
1196,1
068,1
3er,2
2300,14
6345,1
670,1
1848,1
852,1
074,1
mayoritariamente,3
salta,2
crecimiento,1
903,1
807,1
duplica,1
cuadro1,1
cate,2
gorías,1
centajes,1
bajos2,1
bordea,1
correspondían,7
choferes,2
taxistas,1
trajadores,1
agro,2
572,2
centaje,1
2185,1
965,1
964,1
experimenta,2
reducción,3
desempeñarse,1
alcanzan,3
766,2
jerarquía,9
pc,2
ps,5
dl,10
773,1
proyectos,7
requeriría,2
disueltos,7
28675,1
prohibió,9
unitario,3
sustentaran,1
organizarse,4
promoverse,1
inducirse,1
penalidad,11
573,2
contextualizaciones,1
19774,1
gráficos5,1
4743,1
3609,1
1032,1
752,1
revolucionarios,6
ftr,1
triplica,1
1697,5
facciones,5
29707,1
izq,1
574,1
624,2
668,2
702,1
tipo6,1
756,1
6396,1
689,1
1169,1
clasificadas,1
crece,1
exponencialmente,1
356de,1
participante,1
directiva,3
beijing,1
crímenes,34
beijinj,1
19731990,7
moradafundación,1
576,2
emana,2
1325,1
distribuyen,3
1774,1
926,1
699,1
tiende,3
incrementarse,1
577,2
realizará,1
representanción,1
1464,1
757,1
etáreo,1
047,1
1282,1
1306,1
578,1
579,1
798,1
224,2
763,1
750,1
trabajadoras,2
empleos,1
traba,2
jadoras,1
751,1
675,1
1498,1
580,1
1087,1
881,1
manifiestan,1
directivo,3
analizar,14
ciudadanosas,1
imputabilidad,1
pronunciada,1
1080,1
582,1
612,2
709,1
905,1
584,1
darios,1
rápi,1
damente,1
relevan,1
funcionaran,1
causaron,9
desarmadas,3
despliegue,3
desproporcionado,3
restitución,6
resarcimiento,1
586,1
multiplicaban,2
empeñados,1
seguirles,1
informaban,2
consumados,2
apelación,7
inevitable,1
salvación,2
incierta,2
iniciara,3
instruido,3
comprobables,1
amplificación,1
conspiraciones,1
basaban,1
calificaban,1
agitadores,3
atribuía,1
inculpaciones,1
abundante,6
defenderse,6
estigmatización,6
denigrados,2
delincuentes,16
menoscabo,2
experimentaron,5
emociones,6
miedos,1
587,1
historias,6
difundiendo,2
desvanecía,1
surgía,2
inverosímiles,4
escuetamente,1
alimentaba,1
diputados,3
senadores,1
amplificaba,1
rodeaba,2
inseguro,1
obispos,2
pastores,3
superó,1
entierro,6
ejecutadas,59
requirieron,1
incorporó,1
solidaria,3
documentaron,1
atendidas,9
apremiaban,1
estimaciones,1
588,1
catastros,1
carentes,4
describían,1
proporciones,3
brutalidades,1
extinguido,1
queridas,2
evocación,1
trastornos,3
deteriorar,1
rupturas,2
insalvables,1
sobrevivir,3
improviso,1
acosados,1
mudarse,1
convivir,2
desempeñando,2
arduo,3
retomar,4
sobreponerse,5
abrumados,1
progreso,3
mejorasen,1
mejores,6
salariales,1
mejorar,6
vejez,1
digna,9
589,2
perdieron,8
desintegradas,1
debilitadas,1
inviable,2
frustraron,1
colapso,2
desolación,1
indisociablemente,1
traumático,2
incidió,1
pareja,10
talmente,1
percibió,2
reflotaría,1
transcurridos,1
excluir,2
perturbarla,1
evocadas,1
estímulos,1
cotidianos,1
surgían,1
imágenes,2
desplomaban,1
erigidas,1
reconstruyeron,1
acercaron,4
esposos,2
fallecidos,5
fortalezas,1
adversas,2
concedió,3
desconocidas,2
censo,1
resulte,1
imprecisable,1
difiere,3
reflejaron,2
resintió,2
contagiaron,1
atravesó,1
acompañan,2
agravaron,1
descubrir,6
expectativa,1
protectoras,1
violentó,1
internalizado,2
potenció,2
formaba,6
brutal,4
provinieran,1
591,1
reconocieran,2
empleadas,2
contados,2
durar,3
defensivas,1
apoderó,1
reiteren,1
traumatizados,1
herramienta,1
destruir,3
oponerse,3
gobernante,1
ablandar,1
humilladas,1
deshidratación,1
sed,1
socavar,1
delatar,1
intentando,5
autoinculparon,1
involucraron,1
aniquilarlo,1
llevando,2
lealtades,2
sentimiento,4
irremediablemente,1
vivir,10
desgajados,1
emergió,1
592,1
sentirse,6
robada,1
robaron,2
pertenencias,1
valiosas,3
nerviosa,1
irritable,1
rabiosa,1
puse,3
agresivo,3
aislé,1
confirman,7
apreciaciones,2
enfermo,4
triste,4
retraído,3
amargura,1
depresivos,2
tardías,1
discapacidades,2
sensoriales,1
traumas,3
oculares,1
acústicos,1
óseas,1
traumatismos,5
orificios,5
renal,1
neurológicos,2
cicatrices,1
explícitos,1
unísono,1
reventándome,1
sufro,5
593,1
reclamos,3
trajeron,2
dentista,2
indico,1
muelas,2
anestesia,1
ayudantes,1
sujetaban,2
tirándote,1
insoportable,1
calmante,1
tec,3
traumatismo,4
encefalocraneano,1
molieron,1
desnudarnos,1
atándonos,1
cruzados,1
muesca,1
moldura,1
producen,12
descuartizamiento,1
deshicieron,2
concurrido,7
verano,1
mostrar,1
explicaciones,18
ácido,1
objetivar,1
indicativa,1
género,2
cionarse,1
alusiones,2
sentimientos,7
tomadas,4
cíficas,1
cró,1
nico,1
padecimientos,1
agravaran,1
formaran,1
dolencias,1
crónicas,1
desencadenara,1
patolo,1
gía,1
amputación,2
quirúrgicas,1
rehabilitación,5
posibi,1
lidades,1
cerebrales,1
progresivas,1
psiquiátricos,2
reactivo,1
psicóticos,1
depresiones,3
tratamientos,1
reflejaba,2
recrudecida,1
atribuyen,2
infertilidad,1
reproductivos,1
ovarios,2
trataron,9
gangrenó,1
muñón,1
testículo,1
uretra,1
595,1
agachar,1
protuberancia,2
comunicaron,2
interrelacionadas,2
deprimieron,2
enfermaron,2
inmunológico,1
sistémico,1
existencial,1
afección,1
cardíaca,1
asocia,1
preinfarto,1
cardíacos,1
súmense,1
juzgaban,2
prematura,1
relacionaba,2
agravamiento,2
patologías,1
supieron,11
sospechas,4
conjeturas,1
surgida,1
psiques,1
machucones,1
mejoraron,1
tumores,1
cancerosos,1
murió,88
tumor,1
cerebral,5
596,1
decaer,2
enfermar,1
pagar,11
precio,3
paranoia,1
deterioró,1
mejoró,1
gástrico,1
falleció,65
sufrimos,1
pobreza,5
carencias,3
sufría,1
claustrofobia,1
angustias,1
rabias,1
derrame,1
operada,1
vegetal,1
reactivos,2
conductuales,2
psicosociales,3
combinados,1
sienten,2
inseguros,1
atemorizados,3
avergonzados,1
deprimidos,1
angustiados,1
desesperanzados,1
tristeza,3
reaparecían,1
sucesos,14
insomnios,1
crónicos,1
inhibiciones,1
fobias,1
originaron,1
infarto,6
durando,1
periódicas,1
sintiendo,1
olvidado,1
duermo,3
paralizante,1
involuntariamente,1
lloro,1
despierto,2
pesadilla,2
insomnio,1
rejas,2
abren,1
cierran,1
pisadas,1
bañada,1
transpiración,1
olvide,1
deje,2
torturarme,1
traumatizado,1
atemorizaba,1
enloquecer,7
inhumana,1
598,1
logré,2
humanamente,1
esfínteres,1
bototo,1
gustado,2
electricista,5
subirme,1
micros,1
soledad,7
vividos,1
incomprensiones,1
experimentadas,1
adicción,2
alcohol,4
paliativo,1
alcohólico,2
derrumbó,1
comencé,3
alcoholicé,1
atreví,1
escolar,3
volví,8
tímido,2
desconfiado,2
temeroso,2
interpersonales,2
disminuida,2
quebrar,2
resistencias,2
desencuentro,2
acentuaba,1
enclaustrados,1
alimentar,2
preservando,1
599,1
perpetuando,1
abusadas,1
darles,17
impedimentos,2
esperanzas,6
lejos,6
resignado,1
vendrían,1
llevarme,1
tiritaba,1
segura,6
miraba,1
fijamente,1
pulgar,2
desaparecía,1
delencapuchado,1
murieron,25
convenció,3
militaran,1
entregué,1
600,3
narrar,3
cometían,3
memorizarlos,1
martirio,1
tristes,2
amargos,1
incierto,2
anticipar,1
ocurriría,4
mantenérseles,1
rigurosas,1
relajaba,1
repente,3
encontré,1
abracé,3
conté,1
volada,1
tantas,5
lavé,1
alimenté,1
portaron,1
toleraría,1
próxima,3
salí,1
odio,5
afecto,1
amor,3
recibimiento,1
compañeras,1
desborde,1
cebolla,1
frita,1
calzón,1
cepillo,2
sardinas,1
palta,1
biblia,1
tiernas,1
lágrimas,3
compartidas,2
canciones,2
perseguido,2
tomándome,1
601,1
pensábamos,2
encontramos,3
esperándonos,1
concluían,1
persistencia,2
interferían,1
incapacidad,2
quedarían,3
identificarlos,1
malo,1
irracional,9
frágil,1
aniquilada,1
confío,1
invalida,2
escalofríos,1
llorar,1
pensé,1
toco,1
aflijo,1
emociono,2
conjugar,1
atrevo,1
marido,17
relata,17
desastre,1
tísico,1
psicológicamente,2
602,1
intrusivos,1
flashbacks,1
terroríficos,1
disminuido,1
difusos,1
traumatizantes,1
asimilarlas,1
conceptual,2
convicciones,3
enfrentado,2
vivida,2
impredecible,1
incontrolable,1
tergiversación,1
significados,1
mentira,2
denigración,3
agredido,7
lesionado,4
profundamente,6
depositada,1
trascendió,2
intercambios,1
mermando,1
antiguas,1
retraimiento,2
defensivo,1
empobrecimiento,1
disociando,1
desvalimiento,1
reforzaba,1
preventi,1
vas,2
603,2
desesperanza,2
autodesvalorización,1
empobrecían,1
deterioraban,1
irritables,1
intolerantes,1
volcar,1
serias,3
separaciones,1
autodestructiva,1
convertí,1
desconfío,1
soporto,1
peleas,1
hablo,1
escondía,2
irascible,1
exacerbada,1
comenta,2
anuló,2
olvidan,1
pierde,32
trámites,6
nervioso,2
604,2
hetero,2
homosexuales,1
manoseos,1
comportaron,1
concreta,4
homosexual,1
recompensa,3
aberraciones,1
gravidez,1
desnudez,1
facilitaron,2
burla,3
soez,1
sodomítica,1
asociado,1
denigradas,1
cuestione,1
relacional,1
autoestima,1
interferencia,1
deterioraba,2
605,1
agredida,1
gestó,1
decidí,1
culpabilidad,2
maltratada,1
culpable,5
alejarme,1
escribí,1
amaba,3
contarle,1
latente,2
desamparados,3
percibir,3
desolados,1
temía,2
imaginaban,1
temían,2
absorbían,1
rendimiento,2
sentenció,7
encontrarme,1
tía,3
entregarían,1
conformarse,1
hoguera,1
importarles,1
nerviosismo,1
estimaran,3
convenientes,4
recomendando,1
entregara,6
deseaban,3
disparando,4
606,1
mirar,6
atónitos,1
pasamontaña,1
cuidaran,1
disimulada,1
llevaré,1
vivíamos,1
evidenciar,1
empezamos,2
tornando,1
afectiva,1
trastocada,1
truncadas,1
arrastraron,1
consigo,5
frustraciones,1
terrible,7
inútil,4
psicosocial,1
medirse,1
inventario,2
perfilan,1
anatomía,1
circunscriben,1
individualidad,2
conciernen,1
repercuten,2
alteraron,1
históricos,1
horizontes,1
comunitarios,2
tendieron,1
limitarse,1
607,1
diagnósticos,1
incalculables,1
transformada,1
sacrificio,4
desgarramiento,1
desembocar,2
pensamientos,2
resonancia,1
frustrante,1
exacerbaba,1
desinterés,1
incredulidad,1
quiebra,2
despojado,1
terminaba,2
vivencia,1
denigrado,1
concordaba,1
marginación,4
recortes,1
gravísimos,1
robo,6
millonarias,1
antisociales,4
limitó,3
conseguir,3
progresar,2
fluidas,1
interacciones,1
cotidianas,1
dinámica,3
cruzaban,1
delatores,4
evitase,1
rígidamente,1
perduraba,1
608,1
traumantes,1
dueña,5
tratada,4
delincuente,4
foto,4
suspendidos,3
semestres,1
titularse,1
cursaban,2
matrícula,1
comunicó,21
cursar,1
devolver,2
reincorporé,1
aprobado,5
estigmatizaban,1
bajándome,1
notas,1
reclamaba,1
contestaban,1
coloco,1
cursé,1
excluyeron,1
preuniversitario,1
tú,2
puedes,1
egresé,1
máquinas,2
herramientas,1
portuarias,1
rechazado,1
maltratado,3
entiendo,3
tronchado,1
gano,1
temporero,1
despedidas,1
ausentado,1
despojadas,1
exonerado,1
hallar,3
609,1
económicas,2
estrategias,1
sobrevivencia,1
optaba,1
disgregarse,1
empezando,1
explorar,1
desintegraron,1
desempleo,3
decisivo,2
decidirse,1
sobreseyó,9
lepra,1
colegas,1
aban,1
donaban,1
doloroso,3
cerco,1
pulmonía,2
expulsado,5
estudiar,11
pensaba,6
medicinarme,1
laboralmente,1
marginado,1
marginada,1
alcalde,32
ascendida,1
memorándum,1
aspiraciones,1
escalafones,1
desempeñarme,1
aprendiendo,1
manejos,1
truncado,1
610,1
lamentaron,1
penoso,2
crecido,1
vulnerado,1
deteriorado,6
dejado,48
suscitarles,1
nueve,12
difi,1
cultades,1
discriminaciones,1
prosperado,1
manchados,1
ésa,1
truncó,1
partí,1
idioma,1
injertada,1
compensó,1
desarraigo,1
nostalgia,1
infinita,1
viejos,1
sobrinos,3
infinitas,1
vertientes,1
reorganizado,1
moralmente,3
dificultosa,1
reorganización,2
sumamente,1
apremiaba,1
hilo,2
reinsertarse,1
socialmente,1
terribles,2
sobrellevaron,1
rehacer,1
satisfactoria,4
penosas,1
interminable,1
superado,2
enfrentó,3
reponerse,1
sucumbe,1
erosionaron,1
soportes,1
dislocaron,1
cicatriz,1
huella,2
imborrable,1
impregnado,1
marcaron,1
insultado,3
relegado,5
flaco,1
ojeroso,1
herido,50
conceptualizada,1
vocado,1
sistémicas,1
compleja,1
desquiciantes,1
dañan,2
ameritan,1
614,1
explícitamente,2
divide,1
compensar,3
opciones,1
reparaciones,10
propone,14
divididas,3
ocasionado,2
simbólico,4
futura,6
documentado,1
plantea,1
podremos,1
aspirar,1
profundizar,5
legar,1
esté,6
plegar,1
injustos,1
consagrada,2
repararlo,2
indemnización,14
usual,3
hacerlo1,1
velásquez,13
compensatoria,1
párr,1
factory,2
chorzow,2
jurisdiction,1
judgment,2
1927,1
pcij,2
series,2
merits,1
1928,1
reparation,1
injuries,1
suffered,1
the,3
service,1
of,1
united,1
nations,1
advisory,1
opinion,1
icj,1
reports,1
617,1
podemos,5
tacar,1
631,3
decida,1
garantice,2
conculcados,4
reparen,1
configurado,1
pago,16
lesionada2,1
compensación,1
transición,3
democracia3,1
evolución,1
enseña,2
involucrado,5
cuidado,3
porción,1
elementales,7
originan,1
reparada,1
poseen,1
históricas,5
preventivas,1
873,1
cherif,1
bassiouni,1
experto,2
199843,1
cues,1
tiones,1
1999,2
ecn4199965,1
618,1
blece,1
ofrecen,1
reformular,1
respetados,4
restablecidos,1
vinculan,2
respecto4,1
traduzca,1
particulares5,1
restablecer,4
roto,1
integralidad,1
busque,2
satisfaga,1
inmateriales,1
reconocimento,1
edificar,1
centrales,2
subjetiva,1
reflejarse,1
lazos,4
japonesesamericanos,1
sudáfrica,1
ictj,1
aprodeh,1
reparacio,1
2002,1
ilegítimamente,5
dañados,2
invitación,2
confianzas,1
satisfagan,1
comparada,2
dejarse,2
acotados,1
acápite,4
proposiciones,3
adopte,1
socioeconómica,1
620,1
entrevistaron,2
deliberaciones,5
concordar,1
claves,4
subyacen,1
proponen,7
explicitar,1
elaboradas,1
reparatorios,2
repitan,4
inmaterial,1
motivan,3
volverán,1
ocurrir,6
ocurra,2
juega,1
asume,4
refleje,1
621,1
gesto,2
anticipaba,1
ocasionándoles,1
inspiran,1
extienden,1
vayan,1
factibles,1
cumplan,1
concreción,4
implementadas,1
intentado,31
beneficiarán,1
fundacional6,1
transparencia,1
sugieren,2
enterarán,1
abra,1
soliciten,1
aportando,1
reevaluarlos,1
signos,13
compensando,1
perjuicios,2
integralmente,2
carecieron,4
basados,2
obtenidas,3
623,1
nunciarse,1
recen,1
revertir,1
perniciosas,1
eliminación,7
prontuariales,1
deriven,1
accesorias,8
requiera,4
arraigo,2
pendientes,7
dejarlas,1
oficiando,1
cautelares,2
sobreseer,1
archivar,1
impulsado,2
nietos,4
eximidos,1
asimilándolos,1
humanos7,1
pensión,11
indemnizatoria,3
económicos,5
transmisible,1
vitalicia,1
convivientes,1
viuda,8
conviviente,4
políotica,1
monto,6
diferenciada,3
evaluado,1
generaría,2
causalidad,1
documentados,1
625,1
cuidados,1
vación,1
carecido,1
recordaron,1
intensamente,5
desarrollado,3
institucionaliza,1
garantizará,2
inscritas,3
atenderlas,1
626,1
reparadora,1
gratuita,1
adscritos,1
excluidas,1
finalizar,1
acrediten,2
interrumpirlos,1
otorgamiento,2
becas,1
aprobadas,1
constatadas,1
implicando,1
merma,1
socieconómico,1
bonificación,1
subsidio,1
carezcan,1
habitacional,2
627,1
refuerzo,2
intangibilidad,2
suponen,1
atinge,1
individualmente,2
compromete,2
recordarlo,4
fortalecer,5
inflige,1
intolerables,1
generan,1
perpetradores,4
degradación,1
secuela,4
tolerar,1
realizarla,1
primordial,2
generación,2
subcategorías,1
628,1
piran,1
formalicen,1
compromi,1
privar,1
inaceptables,1
aceptación,10
imprescriptibilidad,1
superintendencia,7
suprimir,2
permitir,7
perpetración,7
tipifique,1
correspodientes,1
determinarlos,1
629,1
nulo,1
ampliarse,1
permitiéndose,2
acordes,2
entrevistadas,1
invisibilidad,1
recono,1
carne,3
comprometió,4
sienta,1
interpelado,1
promover,12
conmemoración,2
renovarlo,1
ejemplar,3
monumentos,1
memoriales,1
recordatorios,1
representativos,6
erección,1
recorda,1
torio,1
céntrico,1
simbolice,1
concursable,1
literarias,1
arte,1
limitada,1
internet,2
contenga,1
ayudan,1
constatados,1
valoran,1
elevados,2
indisolublemente,1
teoría,2
demuestran,6
calificarse,3
respetan,1
educar,1
vele,1
individuo,7
integrarse,2
reciban,2
protegerse,1
potenciar,2
capacidades,2
reflexivas,1
argumentación,1
valoración,2
competencias,2
enaltecer,1
igualdad,1
permear,1
planteados,1
curriculum,1
atravesar,2
currículo,2
oculto,7
currículas,1
requerirán,1
metodologías,1
apropiadas,1
enseñarlas,1
cautelar,2
materialización,2
ayude,2
reflexionar,4
lecciones,3
ayuden,1
construyendo,3
alerta,1
controversias,2
acervo,1
reunido,6
cree,7
defecto,2
conservadora,1
633,1
audiovisuales,1
expedientes,10
constituidos,3
generados,1
nominativo,1
archivística,1
aplicará,2
descendientes,1
queden,2
eximidas,1
implique,1
643,1
644,1
645,1
verlos,2
compatriotas,2
abre,1
vuelva,1
desconocerse,1
fundarse,1
agradecer,1
entereza,1
naturales,8
reticencias,1
rincones,1
confiando,1
seriedad,2
valiosos,2
trascendente,1
contribución,2
materializa,1
esperamos,5
aportes,2
profesiones,2
disitintas,1
metida,1
confrontando,1
secretarias,5
presteza,1
digitaron,1
colaboraron,10
aportaron,1
interesadas,1
visitaron,1
646,1
diagramación,1
conocimientos,2
enfrentarse,4
logre,1
660,2
comision,9
reconciliacion1,2
reedición,7
98498,1
isbn,1
9567419175,1
andros,1
impresores,1
indice,3
introduccion,2
reedicion,2
xiv,2
xviii,2
t,7
e1,4
i1,2
metodos,2
desplegada,4
por1,1
elaboracion,2
informe1,1
verdad2,1
determinacion,2
debia,2
comision2,1
organizacion,2
familiares3,1
decision,4
caso7,1
global7,1
envio,2
tribunales8,1
reparacion,2
prevencion9,1
capitulos,2
ilustrativos9,1
reconciliacion10,1
basado11,1
normas11,1
humanos11,1
humanitario12,1
fuerza13,1
violan,2
humanos13,1
conceptos15,1
responsabilidades15,1
fecha15,1
estado16,1
caben,4
pertenecen16,1
violacion,2
humanos18,1
desaparecidos18,1
ejecuciones19,1
indebido,11
fuerza20,1
queda20,1
poder20,1
tortura21,1
terroristas21,1
victimas21,1
humanos21,1
cayeron,7
perecieron,7
situacion,4
contienda,4
politica22,1
criterios23,1
determinadas24,1
grupo25,1
